time,company_id,device_id,motor_temp,motor_speed_act,motor_speed_actual,bearing_temp,rear_bearing_temp,bearing_accel_value,bearing_freq_value,bearing_accel_peak,bearing_accel_value2,bearing_freq_value2,bearing_temp_value,motor_bearing_front_temp,motor_bearing_front_freq,motor_bearing_front_accel,motor_bearing_front_accel_peak,motor_bearing_rear_temp,motor_bearing_rear_freq,motor_bearing_rear_accel,motor_bearing_rear_accel_peak,operation_status,current_ratio,quick_ratio,equity_multiplier,company_size,debt_to_asset_ratio,roa,roe,asset_turnover,cash_flow_ratio,revenue_growth_rate
08MAR24:12:00:00,3,5,69.91,1271.24,1103.84,84.26,82.74,0.76,64.29,0.38,0.81,45.79,87.56,87.68,46.83,0.51,0.36,89.5,58.23,0.65,0.52,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
08MAR24:12:00:00,3,4,88.85,1312.54,915.26,90.87,92.8,1.06,23.32,0.42,0.71,70.1,87.22,80.81,49.55,0.54,0.36,82.63,71.46,0.62,0.48,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
08MAR24:12:00:00,3,3,61.42,1313.49,1163.46,80.41,86.71,0.89,42.76,0.4,0.89,41.92,91.32,90.87,49.77,0.57,0.34,87.82,48.51,0.71,0.54,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
08MAR24:12:00:00,3,2,69.03,1064.77,1238.07,83.98,92.72,0.79,48.37,0.37,0.86,50.35,91.33,87.51,74.04,0.54,0.4,90.41,54.13,0.73,0.51,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
08MAR24:12:00:00,3,1,66.35,1269.48,1076.6,80.34,89.04,0.79,44.43,0.36,0.81,52.42,75.5,89.26,52.79,0.7,0.4,86.88,39.54,0.75,0.51,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
08MAR24:00:00:00,3,6,69.58,1143.93,1166.79,83.97,79.37,0.72,46.71,0.44,0.82,54.66,86.52,87.28,55.03,0.72,0.4,87.6,65.44,0.6,0.47,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
08MAR24:00:00:00,3,5,63.8,1279.42,1278.05,82.93,91.41,0.96,36.66,0.38,1.04,42.74,88.84,84.29,33.42,0.75,0.32,87.08,55.39,0.57,0.47,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
08MAR24:00:00:00,3,4,55.48,1233.88,1189.43,89.56,98.93,0.84,71.05,0.36,0.77,73.03,82.64,79.49,52.54,0.67,0.46,94.11,42.22,0.85,0.41,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
08MAR24:00:00:00,3,3,71.6,1060.57,1116.51,77.39,95.93,1,63.13,0.29,0.68,55.99,89.53,90.52,47.31,0.45,0.43,96.15,50.5,0.47,0.5,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
08MAR24:00:00:00,3,2,65.74,1230,1103.95,76.86,88.53,0.72,31.18,0.41,0.75,63.69,85.86,81.76,58.08,0.48,0.38,81.82,41.4,0.66,0.56,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
08MAR24:00:00:00,3,1,71.65,877.36,940.81,92.03,81.86,0.88,59.86,0.38,0.81,51.75,78.47,92.33,35.27,0.59,0.37,95.21,47.48,0.77,0.48,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:12:00:00,3,5,84.66,1240.48,1176.62,83.1,82.66,0.48,65.52,0.4,0.8,48.68,91.2,88.37,59.27,0.77,0.42,79.67,65.41,0.6,0.36,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:12:00:00,3,4,62.69,1309.08,1352.77,86.73,81.58,0.62,38.51,0.37,0.92,37.05,78.2,83.97,58.97,0.55,0.43,96.14,40.04,0.74,0.5,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:12:00:00,3,3,76.24,1197.17,1011.07,86.08,91.35,0.74,59.67,0.43,0.69,53.05,81.24,95.76,62.7,0.77,0.44,81.4,49.48,0.76,0.48,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:12:00:00,3,2,61.62,1159.61,1437.03,97.49,92.83,0.95,54.76,0.45,0.58,42.1,81.2,93.31,61.5,0.47,0.41,100.7,63.4,0.68,0.49,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:12:00:00,3,1,71.19,1278.95,1333.87,93.01,86.74,1.04,54.89,0.46,0.85,53.82,89.36,88.44,41.12,0.52,0.38,84.1,50.55,0.71,0.5,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:00:00:00,3,6,85.59,1139.82,1056.25,90.51,86.14,0.85,35.45,0.43,0.85,38.8,87.29,85.8,58.94,0.63,0.41,89.29,60.68,0.81,0.43,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:00:00:00,3,5,86.13,1232.17,1362.84,87.85,87.89,0.74,46.17,0.38,0.68,55.8,92.43,83.12,46.43,0.62,0.39,85.31,61.5,0.61,0.43,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:00:00:00,3,4,88.51,1087.58,1190.83,88.83,97.35,0.75,40.61,0.4,0.75,65.15,81.93,93.52,52.38,0.73,0.38,100.18,40.72,0.65,0.55,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:00:00:00,3,3,87.37,1189.76,1065.34,87.66,95.29,0.75,45.83,0.49,0.96,57.02,87.3,88.08,38.24,0.63,0.32,101.78,58.14,0.81,0.37,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:00:00:00,3,2,70.01,1254,1001.98,85.52,86.37,0.85,45.9,0.35,1.03,51.13,93.56,81.23,47.31,0.64,0.46,87.83,51.87,0.47,0.55,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:00:00:00,3,1,84.82,1197.52,1310.39,84.58,89.68,0.61,48.93,0.38,0.77,53.23,77.45,79.55,52.35,0.64,0.4,95.78,52.28,0.8,0.55,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
06MAR24:12:00:00,3,5,69.29,1142.94,1300.21,75.13,89.62,0.73,54.29,0.41,0.68,70.11,86.76,91.49,34.28,0.66,0.35,90.78,54.94,0.84,0.44,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
06MAR24:12:00:00,3,4,64.92,1205.94,1105.48,87.13,87.77,0.92,60.18,0.3,0.95,54.79,83.09,77.28,57.31,0.69,0.4,87.98,53.99,0.54,0.57,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
06MAR24:12:00:00,3,3,99.11,1295.77,1258.26,82.87,95.66,0.76,45.49,0.38,0.64,66.05,83.29,85.42,45.49,0.6,0.3,107,35.36,0.76,0.54,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
06MAR24:12:00:00,3,2,71.01,1271.18,1140.7,85.13,97.13,0.68,39.62,0.47,0.66,55.18,92.25,85.37,57.69,0.6,0.4,91.09,56.83,0.8,0.4,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
06MAR24:12:00:00,3,1,63.73,1125.12,1224.38,76.98,102.1,0.84,55.26,0.36,0.81,68.22,93.88,83.85,49.65,0.59,0.42,95.54,69.18,0.82,0.57,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
06MAR24:00:00:00,3,6,75.91,1277.23,1164.52,88.48,88.53,0.79,47.89,0.46,0.79,67.15,81.81,86.83,43.05,0.49,0.47,87.67,69.38,0.84,0.47,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
06MAR24:00:00:00,3,5,78.98,963.89,994.7,86.72,75.79,0.88,56.28,0.39,0.71,51.08,84.94,91.89,41.11,0.53,0.4,83.83,37.98,0.66,0.55,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
06MAR24:00:00:00,3,4,70.16,1118.13,1212.45,85.52,82.89,0.72,52.39,0.34,0.65,48.28,78.94,91.28,29.78,0.68,0.37,82.07,45.26,0.64,0.44,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
06MAR24:00:00:00,3,3,78.59,1231.06,1173.03,80.95,91.16,0.79,43.42,0.36,0.98,51.28,90.45,87.6,59.23,0.41,0.35,92.01,59.27,0.65,0.47,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
06MAR24:00:00:00,3,2,65.14,1381.19,1129.86,84.21,94.8,0.74,54.94,0.42,0.85,62.27,85.16,77.82,58.58,0.63,0.36,90.46,55.24,0.54,0.53,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
06MAR24:00:00:00,3,1,98.84,1055.37,1099.68,80.91,93.49,0.9,47.78,0.36,0.77,51.97,76.18,78.66,53.36,0.6,0.44,92.94,53.31,0.75,0.54,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:12:00:00,3,6,53.89,1219.88,1303.47,92.73,88.42,0.78,64.24,0.39,0.99,54.63,75.97,86.67,36.42,0.7,0.35,95.8,67.1,0.82,0.47,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:12:00:00,3,5,69.16,1188.01,1061.13,85.64,85.32,0.75,63.52,0.34,0.83,53.24,86.12,80.75,32.85,0.61,0.4,93.61,72.24,0.72,0.53,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:12:00:00,3,4,73.34,1171.99,1167.92,86.91,94.24,0.82,68.34,0.4,0.96,47.92,88.26,83.57,49.69,0.64,0.35,86.36,48.24,0.8,0.44,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:12:00:00,3,3,64.32,1186.95,1172,86.27,82.29,0.8,49.21,0.38,0.72,64.95,73.79,87.66,57.97,0.75,0.4,97.41,53.45,0.6,0.47,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:12:00:00,3,2,66.25,1254.27,995.08,74.83,91.77,0.68,41.95,0.43,0.82,67.94,82.83,81.33,45.69,0.65,0.39,93.2,37.68,0.67,0.5,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:12:00:00,3,1,73.12,1188.62,1218.2,79.1,95.53,0.88,51.29,0.42,1.02,65.75,87.98,88.24,45.52,0.55,0.39,89.06,80.13,0.78,0.44,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:00:00:00,3,6,76.35,1208.67,1234.8,89.09,90.24,0.87,46.45,0.32,0.68,53.72,88.27,90.3,57.46,0.61,0.45,98.47,62.86,0.52,0.57,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:00:00:00,3,5,90.69,1365.36,954.43,84.82,81.95,0.84,47.57,0.32,0.79,53.73,92.25,83.49,63.07,0.48,0.42,94.07,51.42,0.74,0.56,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:00:00:00,3,4,80.77,1248.49,1262.56,88.28,92.54,0.79,70.24,0.44,0.94,56.14,73.79,77.06,38.03,0.63,0.33,96.62,59.77,0.72,0.46,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:00:00:00,3,3,73.22,1263.6,1107.78,87.48,84.23,0.85,52.63,0.41,0.76,54.03,94.78,91.73,40.99,0.76,0.38,98.57,79.6,0.67,0.5,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:00:00:00,3,2,67.52,1141.89,1353.95,89.14,93.73,0.8,59.78,0.39,0.81,53.84,84.76,89.53,49.72,0.6,0.48,95,75.35,0.56,0.49,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
05MAR24:00:00:00,3,1,79.22,1164.42,1277.38,79.4,79.94,0.86,42.79,0.46,0.86,57.85,84.79,81.36,38.08,0.68,0.3,95.39,68.23,0.81,0.47,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:12:00:00,3,6,57.72,1080.57,1217.75,79.83,94.76,0.79,45.71,0.46,0.63,46.2,84.4,92.34,40.52,0.48,0.4,90.12,45.29,0.83,0.55,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:12:00:00,3,5,56.28,1156.99,1126.6,78.03,77.58,0.82,56.71,0.4,0.77,59.97,84.09,81.71,43.25,0.66,0.41,95.34,71,0.67,0.43,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:12:00:00,3,4,64.82,1340.33,1150.83,83.13,85.11,0.84,58.53,0.39,0.98,39.86,83.71,83.84,48.67,0.53,0.33,94.17,42.15,0.54,0.51,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:12:00:00,3,3,55.13,1265.89,1208.47,88.84,91.78,0.82,55.21,0.46,0.72,33.49,85.45,85.05,45.46,0.54,0.35,88.37,42.84,0.69,0.42,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:12:00:00,3,2,58.77,1134.37,1074.01,90.05,87.65,0.81,50.21,0.4,0.69,44.56,92.96,91.65,62.17,0.71,0.45,88.09,52.98,0.83,0.57,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:12:00:00,3,1,67.71,1074.34,1029.11,86.31,95.42,0.78,55.11,0.31,1.02,49.29,82.21,83.87,56.65,0.47,0.29,84.96,33.4,0.78,0.51,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:00:00:00,3,6,66.74,1239.52,1277.22,81,90.78,0.55,44.58,0.5,0.79,47.47,98.61,85.63,44.38,0.73,0.38,88.68,44.04,0.49,0.51,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:00:00:00,3,5,76.72,1007.74,1082.4,87.47,88.49,0.82,58.63,0.36,0.72,63.76,90.49,86.24,51.17,0.57,0.49,89.99,50.68,0.73,0.52,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:00:00:00,3,4,57.75,1177.39,1111.88,75.7,85.21,0.9,50.61,0.39,0.81,42.16,82.06,82.03,51.15,0.51,0.37,97.16,38.37,0.67,0.55,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:00:00:00,3,3,65.24,1128.84,1148.83,79.19,93.18,0.73,48.91,0.41,0.81,65.48,87.72,79.96,35.17,0.56,0.46,85.46,64.14,0.57,0.54,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:00:00:00,3,2,65.04,1218.15,1158.27,80.19,90.69,0.66,43.71,0.41,0.83,62.61,87.76,87.22,58.15,0.6,0.36,94.06,41.02,0.46,0.54,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
04MAR24:00:00:00,3,1,70.99,1160.1,1197.79,82.74,90.38,0.81,54.42,0.43,0.88,42.45,80.29,86.11,49.64,0.59,0.36,93.77,46.58,0.77,0.49,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:12:00:00,3,6,74.04,1252.39,1055.32,82.1,95,0.79,55.36,0.31,0.74,40.55,81.29,87.11,58.88,0.72,0.42,93.74,49.22,0.77,0.48,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:12:00:00,3,5,75.28,1344.88,1193.26,83.17,80.08,1,58.41,0.45,0.62,63.13,92.33,86.44,31.43,0.5,0.4,85.91,26.85,0.46,0.59,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:12:00:00,3,4,78.14,1151.2,1092.49,81.76,99.25,0.85,39.77,0.39,0.77,72.35,84.51,77.2,49.93,0.35,0.41,98.74,49.14,0.69,0.5,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:12:00:00,3,3,65.57,1295.94,1105.39,76.17,94.41,0.8,50.02,0.38,0.76,60.33,80.7,86.25,36.65,0.5,0.4,95.75,46.26,0.71,0.51,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:12:00:00,3,2,69.36,1098.61,986.61,83.52,86.05,0.96,39.97,0.43,0.81,54.24,83.75,81.28,42.37,0.68,0.37,87.67,71.19,0.77,0.59,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:12:00:00,3,1,57.8,1216.07,1165.43,89.56,94.56,0.68,29.78,0.4,0.81,46.06,82.45,86.81,54.33,0.5,0.37,98.49,61.33,0.92,0.37,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:00:00:00,3,6,75.95,1228.33,1123.84,79.86,89.12,0.71,57.19,0.4,0.87,58.17,83.36,91.86,74.01,0.53,0.42,90.38,62.11,0.77,0.44,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:00:00:00,3,5,60.43,1121.55,1292.74,82.43,86.37,0.86,55.16,0.46,0.74,37.02,77.02,71.69,33.17,0.55,0.46,95.06,81.45,0.8,0.49,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:00:00:00,3,4,59.94,1209.2,1116.85,82,95.65,0.8,57.5,0.4,0.79,67.59,88.67,96.47,31.33,0.74,0.52,92.29,68.23,0.72,0.47,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:00:00:00,3,3,67.4,1096.08,1279.08,78.11,94.92,0.8,52.37,0.48,0.84,55.35,80.42,85.15,25.28,0.64,0.3,93.79,94.53,0.66,0.47,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:00:00:00,3,2,68.3,1192.81,1073.89,84.58,92.61,1.01,62.22,0.4,0.88,67.43,86.21,88.56,39.21,0.63,0.39,92.63,60.99,0.75,0.44,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
03MAR24:00:00:00,3,1,61.86,1256.5,1006.28,85.57,88.56,0.69,55.96,0.41,0.87,56.28,79.85,82.15,45.24,0.44,0.43,79.36,48.92,0.73,0.55,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
09MAR24:12:00:00,3,6,63.48,1345.99,1244.75,83.27,84.02,0.82,46.59,0.42,0.92,52.58,90.88,86.71,33.9,0.74,0.34,82.97,49.01,0.62,0.56,Normal,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
08MAR24:12:00:00,3,6,73.16,1252.05,1108.16,85.37,89.11,0.93,56.59,0.36,0.86,75.66,93.24,87.77,38.47,0.65,0.5,85.44,63.5,0.66,0.46,Warnin,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
07MAR24:12:00:00,3,6,65.79,1218.65,1241,92.88,104.24,0.9,59.83,0.4,0.87,48.4,89.7,88.51,30.03,0.72,0.33,90.52,50.67,0.76,0.52,Fault,1.18,1.3,2.23,539.76,0.39,0,0.15,0.68,0.92,0.05
16MAR24:12:00:00,3,5,78.49,1139.69,1325.89,84.28,91.47,0.86,60.22,0.3,0.73,37.78,75.41,81.15,38.48,0.81,0.31,95.71,60.93,0.52,0.48,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
16MAR24:12:00:00,3,4,70.39,1271.62,1086.81,82.94,92.93,0.73,45.75,0.38,0.93,60.56,86.26,81.23,52.61,0.56,0.36,89.23,50.18,0.71,0.5,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
16MAR24:12:00:00,3,3,66.41,1235.39,1125.17,87.22,93.77,0.77,46.32,0.44,0.84,51.09,85.62,88.48,52.08,0.49,0.41,91.25,54.44,0.73,0.59,Fault,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
16MAR24:12:00:00,3,2,63.23,1273.71,1117.06,87.64,94.79,0.78,59.26,0.45,0.87,67.78,82.37,90.4,51.39,0.6,0.37,93.12,48.08,0.41,0.47,Fault,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
16MAR24:12:00:00,3,1,58.34,1158.89,1066.13,77.88,82.25,0.87,55.74,0.38,0.76,64.32,93.42,82.6,70.54,0.67,0.45,91.98,37.67,0.89,0.59,Normal,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
16MAR24:00:00:00,3,6,48.52,1122.28,1279.41,77.93,89.57,0.78,60.89,0.42,0.73,46.16,84.66,78.04,50.49,0.68,0.33,86.91,42.16,0.75,0.52,Normal,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
16MAR24:00:00:00,3,5,80.47,1337.72,1182.35,83.5,93.59,0.93,49.73,0.42,0.92,59.54,82.8,85.71,38.85,0.39,0.35,99.93,57.86,0.66,0.4,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
16MAR24:00:00:00,3,4,73.51,1228.08,1167.51,81.53,97.06,0.76,63.22,0.54,0.83,64.39,74.77,79.67,62.47,0.74,0.43,81.85,63.75,0.65,0.58,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
16MAR24:00:00:00,3,3,72.28,1129.45,1225.52,86.21,84.29,0.9,47.97,0.35,0.68,63.85,86.8,75.8,63.86,0.43,0.26,88.72,41.76,0.58,0.47,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
16MAR24:00:00:00,3,2,71.93,1235.94,1325.58,85.54,94.54,0.99,68.09,0.4,0.91,57.03,92.4,90.19,51.2,0.5,0.35,92.24,62.2,0.64,0.44,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
16MAR24:00:00:00,3,1,68.96,1225.32,1183.75,84.15,85.53,0.91,50.05,0.4,0.81,74.8,97.75,84.63,55.16,0.62,0.35,80.44,57.89,0.66,0.43,Normal,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
15MAR24:12:00:00,3,5,61.86,1185.96,1136.75,84.36,96.46,0.89,53.47,0.38,0.87,46.39,92.79,78.82,45.4,0.66,0.39,88.13,56.85,0.76,0.6,Fault,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
15MAR24:12:00:00,3,4,63.71,1072,1122.52,83.39,94.2,0.67,49.29,0.35,0.88,77.99,83.93,83.51,59.83,0.61,0.42,94.91,36.83,0.7,0.52,Fault,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
15MAR24:12:00:00,3,3,63.58,1224.66,1061.83,80.83,92.78,0.93,31.54,0.43,0.94,63.92,88.56,82.53,49.51,0.64,0.33,86.59,53.13,0.76,0.4,Fault,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
15MAR24:12:00:00,3,2,76.49,1172.48,1164.81,81.23,85.74,0.69,39.49,0.4,0.95,36.08,85.07,85.07,49.65,0.55,0.42,96.8,20.34,0.98,0.54,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
15MAR24:12:00:00,3,1,66.93,1295.61,1194.31,76.7,97.58,0.78,54.67,0.41,0.79,45.95,83.15,90.88,32.63,0.6,0.35,90.06,53.1,0.72,0.51,Fault,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
15MAR24:00:00:00,3,6,70.61,1225.38,1156.97,90.08,86.22,0.91,52.41,0.4,0.81,46.15,80.02,86.06,39.55,0.4,0.4,91.89,67.53,0.85,0.48,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
15MAR24:00:00:00,3,5,91.26,1323.56,1371.57,79.68,87.14,1,60.06,0.42,0.91,80.42,86.52,81.6,56.49,0.7,0.38,78.94,76.03,0.66,0.55,Fault,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
15MAR24:00:00:00,3,4,71.07,1374.03,1258.23,89.24,90.5,0.79,70.89,0.38,0.91,65.26,83.01,81.17,55.69,0.49,0.35,89.6,42.11,0.67,0.51,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
15MAR24:00:00:00,3,3,60.11,1099.18,1002.59,89.69,88.39,0.74,42.93,0.31,0.7,42.15,76.74,86.68,53.14,0.73,0.45,88.3,55.33,0.75,0.48,Fault,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
15MAR24:00:00:00,3,2,75.02,1194.06,1238.38,83.66,92.98,0.77,47.82,0.34,0.74,33.94,89.3,88.89,42.44,0.51,0.47,87.82,64.17,0.76,0.55,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
15MAR24:00:00:00,3,1,73.05,1293.05,1227.34,84.33,86.06,0.83,46.59,0.5,0.92,59.45,90.49,83.72,25.46,0.61,0.34,93.79,60.26,0.5,0.49,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
14MAR24:12:00:00,3,5,73.29,1202.17,1227.66,85.74,91.66,0.64,41.86,0.43,0.85,52.42,87.47,79.78,56.43,0.67,0.35,97.54,51.16,0.64,0.43,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
14MAR24:12:00:00,3,4,73.14,1077.12,1123.01,89.29,91.35,0.71,52.91,0.34,0.77,65.93,84.26,83.89,55.56,0.56,0.35,90.5,56.63,0.68,0.57,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
14MAR24:12:00:00,3,3,64.92,1131.89,1452.31,83.16,87,0.69,62.22,0.45,0.78,54,80.56,89.17,57.57,0.61,0.35,99.33,34.29,0.64,0.48,Normal,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
14MAR24:12:00:00,3,2,70.73,1276.96,1433.42,79.55,92.65,0.75,27.82,0.37,0.89,53.32,87.53,78.21,69.57,0.52,0.44,95.55,58.35,0.54,0.51,Warnin,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
14MAR24:12:00:00,3,1,55.42,1354.46,980.56,86.64,97.77,1.08,51.97,0.44,0.96,48.24,81.48,83.2,47.87,0.72,0.42,91.99,52.24,0.82,0.52,Fault,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
14MAR24:00:00:00,3,6,62.53,1189.03,1071.2,87.74,99.51,0.67,39.63,0.42,0.83,68.76,83.92,83.74,46.83,0.84,0.41,92.25,65.38,0.66,0.48,Fault,1.31,1.21,2.54,475.64,0.32,0.07,0.08,0.68,0.88,0.05
